source_id,source_type,cartesian_y,cartesian_x
AGN_112,AGN,15.0,45.0
AGN_470,AGN,1.0,9.0
AGN_1203,AGN,19.0,88.0
AGN_1467,AGN,95.0,12.0
AGN_1608,AGN,118.0,125.0
AGN_1809,AGN,121.0,17.0
AGN_2111,AGN,105.0,76.0
AGN_2255,AGN,41.0,52.0
AGN_2452,AGN,1.0,51.0
AGN_2469,AGN,85.0,112.0
AGN_3306,AGN,89.0,98.0
AGN_3435,AGN,112.0,72.0
AGN_3574,AGN,9.0,110.0
AGN_4210,AGN,13.0,80.0
AGN_4581,AGN,52.0,72.0
AGN_4788,AGN,43.0,39.0
AGN_4864,AGN,1.0,68.0
AGN_5260,AGN,122.0,107.0
AGN_5367,AGN,82.0,79.0
AGN_5550,AGN,25.0,65.0
AGN_6386,AGN,99.0,99.0
AGN_7434,AGN,18.0,94.0
AGN_7480,AGN,54.0,85.0
