source_id,source_type,cartesian_y,cartesian_x
AGN_102,AGN,6.0,58.0
AGN_156,AGN,62.0,44.0
AGN_353,AGN,8.0,2.0
AGN_853,AGN,15.0,14.0
AGN_1364,AGN,16.0,59.0
AGN_2101,AGN,22.0,19.0
AGN_2180,AGN,3.0,26.0
AGN_2769,AGN,41.0,3.0
AGN_2903,AGN,55.0,36.0
AGN_2938,AGN,31.0,38.0
AGN_3021,AGN,39.0,59.0
AGN_3726,AGN,24.0,48.0
AGN_4155,AGN,43.0,54.0
AGN_4691,AGN,51.0,58.0
AGN_4949,AGN,55.0,37.0
AGN_5747,AGN,27.0,53.0
AGN_5880,AGN,18.0,33.0
AGN_5982,AGN,59.0,21.0
AGN_6096,AGN,10.0,62.0
AGN_6162,AGN,19.0,52.0
AGN_6258,AGN,4.0,5.0
AGN_6973,AGN,19.0,55.0
AGN_7109,AGN,1.0,34.0
PSR_57,PSR,18.0,43.0
PSR_122,PSR,35.0,6.0
