source_id,source_type,cartesian_y,cartesian_x
AGN_753,AGN,122.0,6.0
AGN_1406,AGN,66.0,115.0
AGN_1756,AGN,55.0,80.0
AGN_1860,AGN,65.0,15.0
AGN_2053,AGN,2.0,58.0
AGN_2213,AGN,76.0,24.0
AGN_2456,AGN,45.0,107.0
AGN_2663,AGN,82.0,11.0
AGN_3020,AGN,98.0,22.0
AGN_3213,AGN,78.0,53.0
AGN_3214,AGN,4.0,70.0
AGN_3236,AGN,108.0,106.0
AGN_3643,AGN,38.0,103.0
AGN_3713,AGN,8.0,48.0
AGN_4256,AGN,105.0,31.0
AGN_4356,AGN,78.0,89.0
AGN_5219,AGN,115.0,53.0
AGN_5387,AGN,42.0,114.0
AGN_6426,AGN,80.0,14.0
AGN_6496,AGN,35.0,111.0
AGN_6597,AGN,29.0,102.0
PSR_7,PSR,53.0,127.0
PSR_91,PSR,77.0,40.0
PSR_113,PSR,64.0,11.0
