source_id,source_type,cartesian_y,cartesian_x
AGN_129,AGN,5.0,33.0
AGN_199,AGN,4.0,63.0
AGN_275,AGN,42.0,63.0
AGN_322,AGN,62.0,8.0
AGN_381,AGN,10.0,23.0
AGN_570,AGN,62.0,61.0
AGN_668,AGN,60.0,44.0
AGN_1385,AGN,27.0,18.0
AGN_2158,AGN,41.0,28.0
AGN_2588,AGN,1.0,41.0
AGN_2596,AGN,62.0,8.0
AGN_2609,AGN,24.0,34.0
AGN_3790,AGN,5.0,63.0
AGN_4325,AGN,17.0,10.0
AGN_4495,AGN,50.0,37.0
AGN_5128,AGN,53.0,59.0
AGN_5545,AGN,51.0,10.0
AGN_5655,AGN,22.0,44.0
AGN_5679,AGN,0.0,25.0
AGN_5890,AGN,42.0,38.0
AGN_6067,AGN,55.0,42.0
AGN_6262,AGN,21.0,17.0
AGN_7292,AGN,15.0,58.0
AGN_7356,AGN,18.0,18.0
