source_id,source_type,cartesian_y,cartesian_x
AGN_210,AGN,41.0,6.0
AGN_630,AGN,12.0,100.0
AGN_1208,AGN,72.0,32.0
AGN_1576,AGN,79.0,30.0
AGN_1938,AGN,60.0,40.0
AGN_2032,AGN,16.0,76.0
AGN_2712,AGN,79.0,74.0
AGN_2978,AGN,31.0,104.0
AGN_3053,AGN,40.0,23.0
AGN_3253,AGN,125.0,86.0
AGN_3341,AGN,91.0,124.0
AGN_4527,AGN,101.0,8.0
AGN_4852,AGN,40.0,69.0
AGN_5499,AGN,40.0,102.0
AGN_5670,AGN,59.0,72.0
AGN_6388,AGN,100.0,27.0
AGN_6393,AGN,98.0,123.0
AGN_6432,AGN,120.0,104.0
AGN_6684,AGN,70.0,32.0
AGN_6914,AGN,124.0,65.0
AGN_7050,AGN,33.0,120.0
AGN_7462,AGN,63.0,56.0
