source_id,source_type,cartesian_y,cartesian_x
AGN_166,AGN,48.0,48.0
AGN_249,AGN,82.0,29.0
AGN_297,AGN,37.0,71.0
AGN_393,AGN,37.0,85.0
AGN_397,AGN,67.0,106.0
AGN_425,AGN,5.0,73.0
AGN_1799,AGN,104.0,52.0
AGN_1820,AGN,71.0,8.0
AGN_1867,AGN,4.0,57.0
AGN_1898,AGN,17.0,116.0
AGN_2159,AGN,34.0,97.0
AGN_2525,AGN,71.0,127.0
AGN_3350,AGN,113.0,66.0
AGN_3432,AGN,84.0,24.0
AGN_4081,AGN,114.0,39.0
AGN_5085,AGN,111.0,39.0
AGN_5457,AGN,41.0,81.0
AGN_5509,AGN,72.0,104.0
AGN_6422,AGN,97.0,101.0
AGN_7222,AGN,96.0,26.0
AGN_7463,AGN,51.0,27.0
