source_id,source_type,cartesian_y,cartesian_x
AGN_592,AGN,33.0,120.0
AGN_851,AGN,126.0,111.0
AGN_1230,AGN,46.0,66.0
AGN_1278,AGN,29.0,36.0
AGN_1471,AGN,80.0,125.0
AGN_1565,AGN,96.0,35.0
AGN_1702,AGN,22.0,52.0
AGN_1824,AGN,23.0,65.0
AGN_1943,AGN,67.0,6.0
AGN_2183,AGN,53.0,102.0
AGN_2393,AGN,15.0,18.0
AGN_2727,AGN,58.0,1.0
AGN_2859,AGN,59.0,62.0
AGN_3698,AGN,34.0,82.0
AGN_3832,AGN,86.0,35.0
AGN_3990,AGN,25.0,87.0
AGN_4090,AGN,111.0,113.0
AGN_4668,AGN,94.0,13.0
AGN_4762,AGN,31.0,90.0
AGN_4854,AGN,47.0,121.0
AGN_5215,AGN,122.0,101.0
AGN_5282,AGN,6.0,105.0
AGN_6080,AGN,55.0,86.0
