source_id,source_type,cartesian_y,cartesian_x
AGN_173,AGN,106.0,119.0
AGN_481,AGN,80.0,6.0
AGN_746,AGN,100.0,81.0
AGN_1049,AGN,40.0,90.0
AGN_1500,AGN,24.0,99.0
AGN_1815,AGN,52.0,3.0
AGN_1823,AGN,95.0,68.0
AGN_1885,AGN,63.0,100.0
AGN_2210,AGN,12.0,51.0
AGN_3061,AGN,6.0,103.0
AGN_3068,AGN,4.0,30.0
AGN_3133,AGN,115.0,65.0
AGN_3167,AGN,88.0,11.0
AGN_3506,AGN,107.0,17.0
AGN_3539,AGN,124.0,124.0
AGN_3686,AGN,95.0,117.0
AGN_3779,AGN,1.0,32.0
AGN_4772,AGN,81.0,12.0
AGN_4998,AGN,54.0,59.0
AGN_5177,AGN,108.0,94.0
AGN_6028,AGN,94.0,16.0
AGN_6952,AGN,22.0,10.0
