source_id,source_type,cartesian_y,cartesian_x
AGN_737,AGN,8.0,87.0
AGN_946,AGN,46.0,42.0
AGN_1303,AGN,75.0,44.0
AGN_2170,AGN,40.0,89.0
AGN_2375,AGN,33.0,122.0
AGN_2789,AGN,65.0,46.0
AGN_2986,AGN,60.0,11.0
AGN_3168,AGN,22.0,2.0
AGN_3487,AGN,77.0,12.0
AGN_3758,AGN,67.0,38.0
AGN_3814,AGN,24.0,13.0
AGN_3898,AGN,84.0,46.0
AGN_4241,AGN,50.0,83.0
AGN_4674,AGN,94.0,97.0
AGN_5186,AGN,91.0,15.0
AGN_5390,AGN,115.0,15.0
AGN_5769,AGN,48.0,65.0
AGN_5925,AGN,121.0,58.0
AGN_6785,AGN,42.0,80.0
AGN_7020,AGN,66.0,55.0
