source_id,source_type,cartesian_y,cartesian_x
AGN_447,AGN,120.0,105.0
AGN_555,AGN,112.0,119.0
AGN_795,AGN,110.0,87.0
AGN_808,AGN,33.0,25.0
AGN_1172,AGN,91.0,34.0
AGN_2177,AGN,39.0,15.0
AGN_2242,AGN,38.0,22.0
AGN_2632,AGN,36.0,34.0
AGN_2938,AGN,58.0,119.0
AGN_3013,AGN,5.0,37.0
AGN_3663,AGN,60.0,80.0
AGN_3775,AGN,15.0,111.0
AGN_4039,AGN,31.0,51.0
AGN_4264,AGN,119.0,40.0
AGN_4662,AGN,72.0,32.0
AGN_4927,AGN,3.0,9.0
AGN_5794,AGN,74.0,96.0
AGN_5960,AGN,18.0,82.0
AGN_5993,AGN,113.0,49.0
AGN_6352,AGN,124.0,35.0
AGN_6709,AGN,124.0,44.0
AGN_7005,AGN,44.0,51.0
