source_id,source_type,cartesian_y,cartesian_x
AGN_180,AGN,34.0,104.0
AGN_838,AGN,22.0,76.0
AGN_987,AGN,115.0,114.0
AGN_1047,AGN,60.0,119.0
AGN_1149,AGN,50.0,111.0
AGN_2022,AGN,95.0,121.0
AGN_2075,AGN,86.0,86.0
AGN_2197,AGN,106.0,85.0
AGN_2351,AGN,97.0,96.0
AGN_2662,AGN,4.0,72.0
AGN_3551,AGN,79.0,29.0
AGN_4166,AGN,65.0,25.0
AGN_5139,AGN,114.0,24.0
AGN_6011,AGN,116.0,83.0
AGN_6196,AGN,18.0,52.0
AGN_6198,AGN,68.0,10.0
PSR_1,PSR,100.0,11.0
PSR_47,PSR,118.0,42.0
PSR_51,PSR,87.0,57.0
PSR_59,PSR,123.0,120.0
PSR_78,PSR,110.0,121.0
