source_id,source_type,cartesian_y,cartesian_x
AGN_182,AGN,32.0,40.0
AGN_413,AGN,43.0,77.0
AGN_780,AGN,120.0,44.0
AGN_1031,AGN,11.0,20.0
AGN_1349,AGN,84.0,44.0
AGN_1491,AGN,100.0,24.0
AGN_2134,AGN,4.0,57.0
AGN_2544,AGN,62.0,15.0
AGN_2754,AGN,116.0,45.0
AGN_3090,AGN,58.0,60.0
AGN_3427,AGN,40.0,84.0
AGN_4032,AGN,71.0,81.0
AGN_4078,AGN,47.0,14.0
AGN_4199,AGN,63.0,120.0
AGN_4287,AGN,89.0,55.0
AGN_4361,AGN,108.0,6.0
AGN_4396,AGN,51.0,121.0
AGN_4750,AGN,120.0,53.0
AGN_4823,AGN,109.0,29.0
AGN_5153,AGN,19.0,85.0
AGN_5172,AGN,25.0,84.0
AGN_5301,AGN,120.0,84.0
AGN_6038,AGN,80.0,78.0
AGN_6200,AGN,83.0,67.0
AGN_6443,AGN,4.0,21.0
AGN_6533,AGN,112.0,65.0
AGN_6596,AGN,112.0,31.0
AGN_6902,AGN,66.0,120.0
AGN_7022,AGN,3.0,112.0
AGN_7286,AGN,47.0,75.0
PSR_36,PSR,3.0,25.0
