source_id,source_type,cartesian_y,cartesian_x
AGN_615,AGN,80.0,90.0
AGN_738,AGN,42.0,78.0
AGN_1005,AGN,101.0,1.0
AGN_1196,AGN,41.0,23.0
AGN_1302,AGN,86.0,12.0
AGN_1580,AGN,34.0,66.0
AGN_2033,AGN,54.0,116.0
AGN_2399,AGN,62.0,13.0
AGN_2734,AGN,43.0,126.0
AGN_2746,AGN,39.0,81.0
AGN_2796,AGN,24.0,58.0
AGN_2916,AGN,24.0,71.0
AGN_4120,AGN,44.0,56.0
AGN_4717,AGN,34.0,72.0
AGN_4864,AGN,63.0,38.0
AGN_4907,AGN,24.0,58.0
AGN_5583,AGN,46.0,112.0
AGN_5733,AGN,39.0,83.0
AGN_7121,AGN,54.0,104.0
AGN_7267,AGN,17.0,39.0
