source_id,source_type,cartesian_y,cartesian_x
AGN_53,AGN,46.0,27.0
AGN_305,AGN,32.0,6.0
AGN_1053,AGN,30.0,35.0
AGN_1264,AGN,9.0,17.0
AGN_1383,AGN,40.0,54.0
AGN_1779,AGN,37.0,37.0
AGN_1829,AGN,26.0,50.0
AGN_2346,AGN,42.0,18.0
AGN_2468,AGN,11.0,33.0
AGN_2500,AGN,51.0,62.0
AGN_3539,AGN,47.0,14.0
AGN_3620,AGN,30.0,30.0
AGN_4501,AGN,40.0,52.0
AGN_4746,AGN,51.0,22.0
AGN_5782,AGN,60.0,44.0
AGN_5975,AGN,57.0,52.0
AGN_6237,AGN,0.0,50.0
AGN_6291,AGN,11.0,22.0
AGN_6302,AGN,6.0,51.0
AGN_6366,AGN,7.0,2.0
AGN_6805,AGN,43.0,26.0
AGN_6896,AGN,54.0,40.0
AGN_7052,AGN,37.0,62.0
PSR_24,PSR,3.0,25.0
PSR_25,PSR,2.0,7.0
PSR_54,PSR,18.0,44.0
PSR_74,PSR,1.0,6.0
