source_id,source_type,cartesian_y,cartesian_x
AGN_268,AGN,78.0,48.0
AGN_1334,AGN,63.0,84.0
AGN_1457,AGN,63.0,120.0
AGN_1770,AGN,110.0,84.0
AGN_2412,AGN,14.0,40.0
AGN_2558,AGN,91.0,12.0
AGN_2813,AGN,50.0,61.0
AGN_3540,AGN,85.0,95.0
AGN_3562,AGN,33.0,109.0
AGN_3569,AGN,114.0,11.0
AGN_3706,AGN,92.0,29.0
AGN_4146,AGN,76.0,124.0
AGN_5127,AGN,111.0,28.0
AGN_5322,AGN,39.0,124.0
AGN_5801,AGN,74.0,49.0
AGN_6049,AGN,29.0,113.0
AGN_6573,AGN,75.0,13.0
AGN_6582,AGN,94.0,31.0
AGN_6697,AGN,44.0,4.0
AGN_6856,AGN,75.0,73.0
AGN_7166,AGN,57.0,72.0
AGN_7197,AGN,44.0,123.0
AGN_7230,AGN,110.0,90.0
AGN_7266,AGN,76.0,66.0
