source_id,source_type,cartesian_y,cartesian_x
AGN_293,AGN,35.0,13.0
AGN_353,AGN,49.0,8.0
AGN_404,AGN,60.0,117.0
AGN_763,AGN,124.0,4.0
AGN_942,AGN,46.0,89.0
AGN_1384,AGN,69.0,113.0
AGN_1401,AGN,36.0,55.0
AGN_1672,AGN,9.0,111.0
AGN_2109,AGN,68.0,98.0
AGN_3230,AGN,119.0,111.0
AGN_3262,AGN,37.0,59.0
AGN_3284,AGN,83.0,118.0
AGN_3337,AGN,28.0,19.0
AGN_3433,AGN,48.0,94.0
AGN_3768,AGN,37.0,112.0
AGN_3825,AGN,94.0,46.0
AGN_3989,AGN,75.0,3.0
AGN_4003,AGN,20.0,108.0
AGN_4668,AGN,111.0,115.0
AGN_4856,AGN,15.0,8.0
AGN_4914,AGN,78.0,43.0
PSR_37,PSR,60.0,124.0
PSR_48,PSR,82.0,56.0
PSR_72,PSR,104.0,116.0
