source_id,source_type,cartesian_y,cartesian_x
AGN_76,AGN,124.0,127.0
AGN_301,AGN,44.0,94.0
AGN_398,AGN,36.0,94.0
AGN_516,AGN,76.0,122.0
AGN_637,AGN,107.0,10.0
AGN_648,AGN,92.0,19.0
AGN_849,AGN,15.0,18.0
AGN_1093,AGN,124.0,73.0
AGN_1268,AGN,4.0,106.0
AGN_1412,AGN,81.0,61.0
AGN_2691,AGN,125.0,28.0
AGN_2772,AGN,75.0,42.0
AGN_2865,AGN,90.0,77.0
AGN_3023,AGN,55.0,89.0
AGN_3417,AGN,31.0,64.0
AGN_3594,AGN,63.0,27.0
AGN_3845,AGN,121.0,56.0
AGN_4305,AGN,55.0,5.0
AGN_4374,AGN,63.0,79.0
AGN_4380,AGN,45.0,21.0
AGN_4960,AGN,88.0,127.0
AGN_5234,AGN,57.0,84.0
AGN_5595,AGN,74.0,16.0
AGN_6201,AGN,29.0,122.0
AGN_7036,AGN,126.0,122.0
