source_id,source_type,cartesian_y,cartesian_x
AGN_22,AGN,8.0,38.0
AGN_144,AGN,5.0,51.0
AGN_161,AGN,53.0,53.0
AGN_588,AGN,52.0,18.0
AGN_1390,AGN,25.0,22.0
AGN_1395,AGN,11.0,32.0
AGN_1715,AGN,14.0,29.0
AGN_2218,AGN,39.0,61.0
AGN_4000,AGN,45.0,5.0
AGN_4443,AGN,0.0,51.0
AGN_4923,AGN,51.0,30.0
AGN_5209,AGN,29.0,2.0
AGN_5330,AGN,56.0,22.0
AGN_5472,AGN,62.0,48.0
AGN_6203,AGN,40.0,28.0
AGN_6353,AGN,48.0,56.0
AGN_6710,AGN,47.0,50.0
AGN_6751,AGN,23.0,55.0
AGN_6942,AGN,19.0,56.0
AGN_6984,AGN,56.0,43.0
AGN_7131,AGN,6.0,15.0
