source_id,source_type,cartesian_y,cartesian_x
AGN_194,AGN,101.0,34.0
AGN_239,AGN,108.0,103.0
AGN_280,AGN,19.0,58.0
AGN_1062,AGN,24.0,108.0
AGN_1364,AGN,39.0,47.0
AGN_2048,AGN,43.0,1.0
AGN_2226,AGN,74.0,91.0
AGN_2783,AGN,58.0,107.0
AGN_2822,AGN,1.0,79.0
AGN_2857,AGN,81.0,33.0
AGN_2906,AGN,9.0,38.0
AGN_3121,AGN,118.0,126.0
AGN_3659,AGN,78.0,19.0
AGN_3843,AGN,91.0,87.0
AGN_4729,AGN,65.0,88.0
AGN_4793,AGN,126.0,33.0
AGN_4917,AGN,103.0,96.0
AGN_5104,AGN,126.0,112.0
AGN_5737,AGN,13.0,17.0
AGN_5756,AGN,109.0,4.0
