source_id,source_type,cartesian_y,cartesian_x
AGN_49,AGN,29.0,12.0
AGN_442,AGN,52.0,12.0
AGN_597,AGN,36.0,35.0
AGN_665,AGN,17.0,20.0
AGN_1877,AGN,45.0,58.0
AGN_2222,AGN,38.0,52.0
AGN_2404,AGN,54.0,16.0
AGN_2505,AGN,53.0,41.0
AGN_2989,AGN,62.0,63.0
AGN_3242,AGN,56.0,7.0
AGN_3343,AGN,59.0,19.0
AGN_3585,AGN,2.0,30.0
AGN_3726,AGN,60.0,28.0
AGN_4095,AGN,40.0,35.0
AGN_4863,AGN,27.0,14.0
AGN_6060,AGN,17.0,28.0
AGN_6221,AGN,24.0,40.0
AGN_6526,AGN,30.0,9.0
PSR_23,PSR,46.0,27.0
PSR_59,PSR,60.0,44.0
PSR_115,PSR,26.0,23.0
