source_id,source_type,cartesian_y,cartesian_x
AGN_180,AGN,12.0,1.0
AGN_386,AGN,9.0,32.0
AGN_514,AGN,42.0,3.0
AGN_705,AGN,38.0,57.0
AGN_770,AGN,12.0,22.0
AGN_886,AGN,4.0,52.0
AGN_1917,AGN,31.0,26.0
AGN_1929,AGN,8.0,58.0
AGN_2034,AGN,61.0,15.0
AGN_2147,AGN,61.0,43.0
AGN_2284,AGN,20.0,59.0
AGN_2538,AGN,49.0,42.0
AGN_3052,AGN,6.0,57.0
AGN_3886,AGN,58.0,35.0
AGN_4086,AGN,47.0,39.0
AGN_4237,AGN,61.0,16.0
AGN_4254,AGN,62.0,12.0
AGN_4377,AGN,34.0,5.0
AGN_4742,AGN,44.0,46.0
AGN_5437,AGN,53.0,48.0
AGN_5530,AGN,30.0,39.0
AGN_5928,AGN,47.0,42.0
AGN_6013,AGN,38.0,27.0
AGN_6865,AGN,57.0,40.0
