source_id,source_type,cartesian_y,cartesian_x
AGN_35,AGN,64.0,108.0
AGN_155,AGN,52.0,8.0
AGN_196,AGN,88.0,7.0
AGN_303,AGN,83.0,51.0
AGN_1062,AGN,37.0,15.0
AGN_1453,AGN,70.0,34.0
AGN_1734,AGN,14.0,45.0
AGN_2032,AGN,4.0,95.0
AGN_2845,AGN,60.0,99.0
AGN_3106,AGN,72.0,93.0
AGN_3295,AGN,97.0,71.0
AGN_3683,AGN,43.0,45.0
AGN_4240,AGN,125.0,66.0
AGN_4988,AGN,21.0,36.0
AGN_5072,AGN,95.0,99.0
AGN_5095,AGN,59.0,111.0
AGN_5740,AGN,102.0,108.0
AGN_5745,AGN,112.0,37.0
AGN_5824,AGN,119.0,87.0
AGN_6278,AGN,109.0,21.0
AGN_6886,AGN,87.0,102.0
AGN_7015,AGN,12.0,25.0
