source_id,source_type,cartesian_y,cartesian_x
AGN_225,AGN,48.0,22.0
AGN_227,AGN,39.0,30.0
AGN_824,AGN,2.0,44.0
AGN_1680,AGN,6.0,42.0
AGN_2017,AGN,29.0,26.0
AGN_2358,AGN,26.0,2.0
AGN_3058,AGN,20.0,34.0
AGN_3116,AGN,5.0,51.0
AGN_3471,AGN,52.0,53.0
AGN_3619,AGN,44.0,20.0
AGN_4140,AGN,45.0,29.0
AGN_4238,AGN,34.0,27.0
AGN_4542,AGN,0.0,54.0
AGN_4713,AGN,24.0,3.0
AGN_4880,AGN,15.0,17.0
AGN_4905,AGN,32.0,37.0
AGN_4919,AGN,50.0,13.0
PSR_16,PSR,47.0,33.0
PSR_44,PSR,31.0,17.0
PSR_67,PSR,54.0,51.0
PSR_103,PSR,35.0,8.0
PSR_118,PSR,37.0,46.0
