source_id,source_type,cartesian_y,cartesian_x
AGN_269,AGN,57.0,14.0
AGN_412,AGN,34.0,58.0
AGN_545,AGN,27.0,4.0
AGN_1341,AGN,22.0,48.0
AGN_2270,AGN,40.0,30.0
AGN_2332,AGN,27.0,53.0
AGN_2806,AGN,52.0,1.0
AGN_3306,AGN,28.0,38.0
AGN_3673,AGN,30.0,24.0
AGN_3736,AGN,40.0,53.0
AGN_4720,AGN,21.0,62.0
AGN_4847,AGN,38.0,55.0
AGN_4866,AGN,19.0,45.0
AGN_5046,AGN,26.0,31.0
AGN_5149,AGN,49.0,41.0
AGN_5307,AGN,55.0,45.0
AGN_5504,AGN,3.0,39.0
AGN_5621,AGN,30.0,51.0
AGN_5972,AGN,37.0,57.0
AGN_6483,AGN,58.0,58.0
AGN_6671,AGN,16.0,4.0
AGN_7051,AGN,1.0,58.0
AGN_7343,AGN,25.0,6.0
