source_id,source_type,cartesian_y,cartesian_x
AGN_18,AGN,79.0,29.0
AGN_64,AGN,2.0,96.0
AGN_1500,AGN,33.0,94.0
AGN_1942,AGN,88.0,127.0
AGN_3172,AGN,18.0,65.0
AGN_3211,AGN,60.0,25.0
AGN_3344,AGN,77.0,99.0
AGN_3380,AGN,93.0,7.0
AGN_3484,AGN,96.0,73.0
AGN_3747,AGN,90.0,36.0
AGN_4132,AGN,27.0,49.0
AGN_4554,AGN,29.0,94.0
AGN_4600,AGN,10.0,45.0
AGN_5010,AGN,110.0,111.0
AGN_5323,AGN,109.0,56.0
AGN_5647,AGN,82.0,2.0
AGN_5830,AGN,80.0,58.0
AGN_6350,AGN,54.0,87.0
AGN_6922,AGN,35.0,89.0
PSR_12,PSR,87.0,77.0
PSR_94,PSR,46.0,104.0
