source_id,source_type,cartesian_y,cartesian_x
AGN_285,AGN,127.0,93.0
AGN_1854,AGN,124.0,69.0
AGN_2397,AGN,52.0,91.0
AGN_2718,AGN,104.0,71.0
AGN_2839,AGN,89.0,1.0
AGN_2915,AGN,96.0,107.0
AGN_3307,AGN,5.0,17.0
AGN_3488,AGN,66.0,38.0
AGN_3580,AGN,35.0,12.0
AGN_3757,AGN,100.0,9.0
AGN_4084,AGN,51.0,86.0
AGN_4194,AGN,70.0,110.0
AGN_4748,AGN,77.0,55.0
AGN_5263,AGN,113.0,60.0
AGN_5344,AGN,53.0,107.0
AGN_5898,AGN,8.0,24.0
AGN_5957,AGN,104.0,2.0
AGN_6353,AGN,124.0,35.0
AGN_6383,AGN,21.0,85.0
AGN_6395,AGN,87.0,108.0
AGN_6562,AGN,33.0,24.0
AGN_6786,AGN,43.0,110.0
