source_id,source_type,cartesian_y,cartesian_x
AGN_584,AGN,61.0,57.0
AGN_894,AGN,46.0,39.0
AGN_976,AGN,5.0,34.0
AGN_1270,AGN,54.0,34.0
AGN_1404,AGN,19.0,5.0
AGN_1462,AGN,27.0,10.0
AGN_2281,AGN,9.0,7.0
AGN_2590,AGN,35.0,55.0
AGN_3334,AGN,50.0,14.0
AGN_3779,AGN,18.0,5.0
AGN_3923,AGN,28.0,34.0
AGN_3949,AGN,33.0,13.0
AGN_4099,AGN,23.0,54.0
AGN_4829,AGN,9.0,13.0
AGN_5078,AGN,52.0,3.0
AGN_5241,AGN,63.0,32.0
AGN_5441,AGN,47.0,40.0
AGN_5510,AGN,6.0,50.0
AGN_6029,AGN,22.0,13.0
AGN_6071,AGN,58.0,38.0
AGN_6430,AGN,58.0,30.0
AGN_6496,AGN,11.0,17.0
AGN_6829,AGN,54.0,21.0
