source_id,source_type,cartesian_y,cartesian_x
AGN_285,AGN,71.0,44.0
AGN_428,AGN,47.0,89.0
AGN_447,AGN,46.0,46.0
AGN_555,AGN,38.0,59.0
AGN_795,AGN,38.0,27.0
AGN_1737,AGN,64.0,2.0
AGN_2140,AGN,55.0,117.0
AGN_2299,AGN,96.0,92.0
AGN_2497,AGN,7.0,108.0
AGN_2553,AGN,15.0,95.0
AGN_3812,AGN,69.0,90.0
AGN_3863,AGN,114.0,126.0
AGN_4006,AGN,86.0,28.0
AGN_4545,AGN,96.0,99.0
AGN_5189,AGN,69.0,82.0
AGN_5193,AGN,97.0,48.0
AGN_5794,AGN,1.0,34.0
AGN_5979,AGN,116.0,107.0
AGN_6163,AGN,18.0,124.0
AGN_6599,AGN,84.0,88.0
