source_id,source_type,cartesian_y,cartesian_x
AGN_201,AGN,1.0,85.0
AGN_555,AGN,57.0,44.0
AGN_613,AGN,76.0,71.0
AGN_895,AGN,45.0,38.0
AGN_1596,AGN,36.0,86.0
AGN_2197,AGN,46.0,16.0
AGN_2796,AGN,83.0,106.0
AGN_3104,AGN,70.0,9.0
AGN_3260,AGN,116.0,110.0
AGN_3291,AGN,44.0,69.0
AGN_3403,AGN,58.0,103.0
AGN_4038,AGN,55.0,32.0
AGN_4127,AGN,103.0,35.0
AGN_4703,AGN,56.0,43.0
AGN_5006,AGN,88.0,43.0
AGN_5017,AGN,50.0,122.0
AGN_5254,AGN,15.0,16.0
AGN_5333,AGN,107.0,62.0
AGN_5634,AGN,45.0,57.0
AGN_5854,AGN,23.0,88.0
AGN_5942,AGN,48.0,40.0
AGN_6864,AGN,102.0,64.0
