source_id,source_type,cartesian_y,cartesian_x
AGN_702,AGN,19.0,3.0
AGN_1181,AGN,11.0,33.0
AGN_1692,AGN,30.0,24.0
AGN_2024,AGN,6.0,31.0
AGN_2369,AGN,39.0,15.0
AGN_2384,AGN,23.0,30.0
AGN_3051,AGN,30.0,53.0
AGN_4216,AGN,26.0,12.0
AGN_4248,AGN,10.0,42.0
AGN_4261,AGN,54.0,56.0
AGN_4386,AGN,8.0,52.0
AGN_4673,AGN,4.0,54.0
AGN_5160,AGN,34.0,47.0
AGN_5196,AGN,9.0,45.0
AGN_5227,AGN,36.0,40.0
AGN_5285,AGN,40.0,59.0
AGN_5357,AGN,46.0,44.0
AGN_5432,AGN,25.0,57.0
AGN_5449,AGN,42.0,57.0
AGN_5489,AGN,12.0,55.0
AGN_6001,AGN,46.0,37.0
AGN_6286,AGN,4.0,7.0
