source_id,source_type,cartesian_y,cartesian_x
AGN_340,AGN,7.0,43.0
AGN_913,AGN,21.0,21.0
AGN_1251,AGN,40.0,35.0
AGN_2114,AGN,30.0,50.0
AGN_2408,AGN,30.0,31.0
AGN_2798,AGN,0.0,61.0
AGN_2922,AGN,62.0,47.0
AGN_3260,AGN,22.0,55.0
AGN_3332,AGN,54.0,62.0
AGN_3505,AGN,62.0,51.0
AGN_3793,AGN,16.0,11.0
AGN_4217,AGN,45.0,58.0
AGN_4377,AGN,23.0,40.0
AGN_5123,AGN,24.0,22.0
AGN_5197,AGN,43.0,52.0
AGN_5248,AGN,10.0,58.0
AGN_6000,AGN,11.0,19.0
AGN_6038,AGN,42.0,28.0
AGN_6180,AGN,8.0,59.0
AGN_6228,AGN,62.0,43.0
AGN_6966,AGN,55.0,8.0
AGN_7300,AGN,18.0,23.0
AGN_7406,AGN,26.0,22.0
AGN_7486,AGN,49.0,19.0
