source_id,source_type,cartesian_y,cartesian_x
AGN_371,AGN,4.0,14.0
AGN_1813,AGN,97.0,96.0
AGN_1865,AGN,106.0,120.0
AGN_2033,AGN,94.0,1.0
AGN_2322,AGN,19.0,5.0
AGN_2841,AGN,92.0,104.0
AGN_3195,AGN,2.0,71.0
AGN_3465,AGN,99.0,1.0
AGN_3849,AGN,35.0,14.0
AGN_4336,AGN,83.0,49.0
AGN_4619,AGN,47.0,4.0
AGN_4636,AGN,29.0,65.0
AGN_5045,AGN,41.0,27.0
AGN_5127,AGN,53.0,48.0
AGN_5711,AGN,127.0,42.0
AGN_5743,AGN,34.0,65.0
AGN_5955,AGN,80.0,62.0
AGN_6226,AGN,23.0,47.0
AGN_6374,AGN,126.0,51.0
AGN_6672,AGN,23.0,20.0
