source_id,source_type,cartesian_y,cartesian_x
AGN_95,AGN,57.0,13.0
AGN_744,AGN,17.0,27.0
AGN_829,AGN,18.0,3.0
AGN_1492,AGN,1.0,46.0
AGN_1992,AGN,45.0,9.0
AGN_2118,AGN,34.0,45.0
AGN_2143,AGN,61.0,9.0
AGN_2207,AGN,36.0,1.0
AGN_2243,AGN,22.0,59.0
AGN_2462,AGN,35.0,43.0
AGN_2947,AGN,4.0,26.0
AGN_3189,AGN,28.0,60.0
AGN_3253,AGN,21.0,53.0
AGN_3486,AGN,40.0,15.0
AGN_3950,AGN,1.0,47.0
AGN_3967,AGN,57.0,37.0
AGN_4734,AGN,23.0,54.0
AGN_5079,AGN,25.0,13.0
AGN_5162,AGN,32.0,38.0
AGN_5222,AGN,60.0,18.0
AGN_5540,AGN,45.0,35.0
