source_id,source_type,cartesian_y,cartesian_x
AGN_553,AGN,27.0,22.0
AGN_768,AGN,4.0,39.0
AGN_841,AGN,45.0,67.0
AGN_954,AGN,127.0,94.0
AGN_962,AGN,52.0,105.0
AGN_1202,AGN,66.0,109.0
AGN_1732,AGN,90.0,18.0
AGN_2206,AGN,127.0,26.0
AGN_2766,AGN,115.0,83.0
AGN_2782,AGN,32.0,100.0
AGN_3043,AGN,102.0,99.0
AGN_3118,AGN,1.0,74.0
AGN_3177,AGN,85.0,113.0
AGN_3301,AGN,5.0,1.0
AGN_3329,AGN,98.0,79.0
AGN_4188,AGN,19.0,27.0
AGN_4520,AGN,60.0,91.0
AGN_4782,AGN,43.0,59.0
AGN_4973,AGN,100.0,52.0
AGN_4983,AGN,14.0,84.0
AGN_5177,AGN,119.0,53.0
AGN_5354,AGN,67.0,71.0
