source_id,source_type,cartesian_y,cartesian_x
AGN_79,AGN,96.0,31.0
AGN_148,AGN,16.0,3.0
AGN_656,AGN,125.0,106.0
AGN_1091,AGN,119.0,116.0
AGN_1522,AGN,64.0,11.0
AGN_1572,AGN,20.0,124.0
AGN_2445,AGN,31.0,124.0
AGN_2574,AGN,29.0,37.0
AGN_2697,AGN,100.0,22.0
AGN_2792,AGN,43.0,78.0
AGN_3436,AGN,76.0,62.0
AGN_3895,AGN,43.0,63.0
AGN_4247,AGN,54.0,55.0
AGN_4667,AGN,10.0,5.0
AGN_4858,AGN,1.0,39.0
AGN_5372,AGN,76.0,121.0
AGN_5533,AGN,84.0,93.0
AGN_6092,AGN,41.0,4.0
AGN_6259,AGN,8.0,68.0
AGN_6904,AGN,5.0,126.0
