source_id,source_type,cartesian_y,cartesian_x
AGN_1314,AGN,86.0,55.0
AGN_1370,AGN,36.0,3.0
AGN_1619,AGN,56.0,49.0
AGN_1742,AGN,105.0,6.0
AGN_2273,AGN,113.0,26.0
AGN_2439,AGN,13.0,27.0
AGN_2467,AGN,32.0,41.0
AGN_3045,AGN,62.0,9.0
AGN_3094,AGN,30.0,30.0
AGN_3265,AGN,78.0,66.0
AGN_3427,AGN,24.0,97.0
AGN_3738,AGN,110.0,58.0
AGN_3881,AGN,54.0,37.0
AGN_4046,AGN,42.0,119.0
AGN_4097,AGN,83.0,13.0
AGN_4534,AGN,74.0,12.0
AGN_4973,AGN,4.0,78.0
AGN_5313,AGN,21.0,14.0
AGN_5482,AGN,60.0,95.0
AGN_5801,AGN,6.0,12.0
AGN_6106,AGN,25.0,28.0
AGN_6210,AGN,24.0,46.0
AGN_6517,AGN,121.0,24.0
AGN_6544,AGN,17.0,111.0
