source_id,source_type,cartesian_y,cartesian_x
AGN_299,AGN,14.0,67.0
AGN_814,AGN,101.0,4.0
AGN_921,AGN,53.0,12.0
AGN_1090,AGN,17.0,35.0
AGN_1199,AGN,78.0,126.0
AGN_1343,AGN,8.0,12.0
AGN_1376,AGN,48.0,59.0
AGN_1630,AGN,62.0,114.0
AGN_1832,AGN,12.0,88.0
AGN_2354,AGN,11.0,24.0
AGN_2649,AGN,64.0,52.0
AGN_2715,AGN,4.0,58.0
AGN_2927,AGN,122.0,31.0
AGN_2948,AGN,80.0,113.0
AGN_3084,AGN,125.0,62.0
AGN_3261,AGN,23.0,9.0
AGN_3542,AGN,72.0,93.0
AGN_3771,AGN,118.0,109.0
AGN_3798,AGN,72.0,98.0
AGN_3956,AGN,66.0,63.0
AGN_4210,AGN,116.0,23.0
AGN_4879,AGN,71.0,124.0
AGN_4976,AGN,21.0,8.0
AGN_5083,AGN,72.0,54.0
AGN_5197,AGN,104.0,80.0
AGN_5283,AGN,77.0,5.0
AGN_5446,AGN,94.0,65.0
AGN_5799,AGN,66.0,42.0
AGN_6535,AGN,101.0,21.0
