source_id,source_type,cartesian_y,cartesian_x
AGN_58,AGN,30.0,44.0
AGN_131,AGN,67.0,53.0
AGN_226,AGN,93.0,85.0
AGN_246,AGN,82.0,52.0
AGN_638,AGN,49.0,125.0
AGN_663,AGN,90.0,83.0
AGN_722,AGN,117.0,80.0
AGN_1951,AGN,62.0,99.0
AGN_2037,AGN,90.0,105.0
AGN_2256,AGN,118.0,13.0
AGN_2445,AGN,100.0,28.0
AGN_2621,AGN,78.0,81.0
AGN_3120,AGN,120.0,48.0
AGN_4316,AGN,3.0,91.0
AGN_4816,AGN,117.0,39.0
AGN_4908,AGN,94.0,125.0
AGN_5240,AGN,110.0,99.0
AGN_5297,AGN,5.0,3.0
PSR_22,PSR,27.0,104.0
PSR_62,PSR,6.0,85.0
