source_id,source_type,cartesian_y,cartesian_x
AGN_191,AGN,11.0,8.0
AGN_314,AGN,12.0,11.0
AGN_1105,AGN,19.0,56.0
AGN_1168,AGN,61.0,6.0
AGN_1222,AGN,31.0,22.0
AGN_1424,AGN,15.0,26.0
AGN_2006,AGN,60.0,24.0
AGN_2331,AGN,10.0,25.0
AGN_2408,AGN,32.0,5.0
AGN_2436,AGN,41.0,56.0
AGN_2788,AGN,16.0,32.0
AGN_3801,AGN,63.0,45.0
AGN_4354,AGN,47.0,60.0
AGN_4940,AGN,31.0,63.0
AGN_4986,AGN,10.0,32.0
AGN_5406,AGN,62.0,26.0
AGN_5652,AGN,51.0,44.0
AGN_6243,AGN,52.0,15.0
AGN_6403,AGN,21.0,37.0
AGN_6428,AGN,44.0,37.0
AGN_6905,AGN,53.0,2.0
