source_id,source_type,cartesian_y,cartesian_x
AGN_340,AGN,14.0,87.0
AGN_913,AGN,42.0,42.0
AGN_1251,AGN,80.0,70.0
AGN_2114,AGN,60.0,101.0
AGN_2408,AGN,60.0,62.0
AGN_2798,AGN,1.0,122.0
AGN_2922,AGN,125.0,94.0
AGN_3260,AGN,44.0,111.0
AGN_3332,AGN,109.0,125.0
AGN_3505,AGN,124.0,102.0
AGN_3793,AGN,33.0,22.0
AGN_4217,AGN,90.0,116.0
AGN_4377,AGN,47.0,81.0
AGN_5123,AGN,48.0,45.0
AGN_5197,AGN,87.0,105.0
AGN_5248,AGN,21.0,117.0
AGN_6000,AGN,22.0,38.0
AGN_6038,AGN,85.0,56.0
AGN_6180,AGN,17.0,119.0
AGN_6228,AGN,124.0,87.0
AGN_6966,AGN,110.0,16.0
AGN_7300,AGN,36.0,47.0
