source_id,source_type,cartesian_y,cartesian_x
AGN_19,AGN,78.0,119.0
AGN_260,AGN,41.0,21.0
AGN_288,AGN,84.0,34.0
AGN_1293,AGN,67.0,112.0
AGN_1732,AGN,13.0,65.0
AGN_1867,AGN,23.0,70.0
AGN_2262,AGN,112.0,70.0
AGN_2537,AGN,10.0,111.0
AGN_3281,AGN,121.0,103.0
AGN_3330,AGN,64.0,56.0
AGN_3352,AGN,79.0,5.0
AGN_3915,AGN,86.0,53.0
AGN_4104,AGN,44.0,127.0
AGN_4388,AGN,112.0,120.0
AGN_5011,AGN,37.0,120.0
AGN_5214,AGN,12.0,74.0
AGN_5281,AGN,40.0,97.0
AGN_5573,AGN,21.0,123.0
AGN_6408,AGN,27.0,44.0
AGN_6537,AGN,116.0,104.0
