source_id,source_type,cartesian_y,cartesian_x
AGN_324,AGN,122.0,41.0
AGN_859,AGN,106.0,55.0
AGN_876,AGN,36.0,32.0
AGN_969,AGN,116.0,29.0
AGN_1017,AGN,89.0,106.0
AGN_1318,AGN,18.0,74.0
AGN_2230,AGN,57.0,44.0
AGN_2485,AGN,114.0,24.0
AGN_3160,AGN,48.0,35.0
AGN_3384,AGN,27.0,100.0
AGN_3408,AGN,102.0,2.0
AGN_3451,AGN,120.0,86.0
AGN_3974,AGN,26.0,114.0
AGN_4138,AGN,2.0,58.0
AGN_4234,AGN,54.0,63.0
AGN_4472,AGN,111.0,9.0
AGN_4489,AGN,58.0,89.0
AGN_4982,AGN,47.0,22.0
AGN_5266,AGN,26.0,45.0
AGN_5292,AGN,32.0,98.0
AGN_5625,AGN,117.0,58.0
AGN_5816,AGN,51.0,32.0
AGN_6588,AGN,13.0,91.0
AGN_7544,AGN,18.0,125.0
