source_id,source_type,cartesian_y,cartesian_x
AGN_22,AGN,54.0,121.0
AGN_149,AGN,86.0,37.0
AGN_507,AGN,86.0,80.0
AGN_807,AGN,105.0,49.0
AGN_1339,AGN,50.0,54.0
AGN_2189,AGN,35.0,34.0
AGN_2258,AGN,94.0,80.0
AGN_2339,AGN,2.0,40.0
AGN_3191,AGN,72.0,92.0
AGN_3536,AGN,19.0,22.0
AGN_3666,AGN,6.0,112.0
AGN_4696,AGN,82.0,22.0
AGN_4712,AGN,49.0,54.0
AGN_4991,AGN,11.0,61.0
AGN_5069,AGN,81.0,68.0
AGN_5161,AGN,119.0,6.0
AGN_5661,AGN,8.0,78.0
AGN_5907,AGN,79.0,43.0
AGN_6032,AGN,79.0,23.0
AGN_6079,AGN,61.0,86.0
AGN_6200,AGN,51.0,94.0
AGN_6242,AGN,16.0,23.0
AGN_6253,AGN,127.0,45.0
AGN_6583,AGN,90.0,89.0
AGN_6997,AGN,75.0,60.0
AGN_7225,AGN,49.0,98.0
AGN_7252,AGN,80.0,98.0
AGN_7456,AGN,22.0,76.0
