source_id,source_type,cartesian_y,cartesian_x
AGN_82,AGN,48.0,44.0
AGN_530,AGN,45.0,84.0
AGN_655,AGN,42.0,21.0
AGN_806,AGN,14.0,35.0
AGN_1195,AGN,80.0,111.0
AGN_1398,AGN,81.0,90.0
AGN_1478,AGN,103.0,122.0
AGN_1584,AGN,59.0,101.0
AGN_1945,AGN,94.0,40.0
AGN_2463,AGN,117.0,103.0
AGN_2498,AGN,39.0,60.0
AGN_2703,AGN,22.0,118.0
AGN_2843,AGN,44.0,120.0
AGN_2879,AGN,58.0,36.0
AGN_3056,AGN,91.0,80.0
AGN_3103,AGN,88.0,118.0
AGN_3506,AGN,107.0,88.0
AGN_3653,AGN,16.0,65.0
AGN_3693,AGN,109.0,62.0
AGN_3836,AGN,16.0,18.0
AGN_3983,AGN,81.0,11.0
AGN_4310,AGN,125.0,107.0
AGN_5611,AGN,41.0,39.0
AGN_5637,AGN,16.0,113.0
AGN_5761,AGN,101.0,22.0
AGN_5978,AGN,34.0,5.0
