source_id,source_type,cartesian_y,cartesian_x
AGN_386,AGN,44.0,25.0
AGN_1582,AGN,38.0,81.0
AGN_1701,AGN,51.0,60.0
AGN_1726,AGN,95.0,110.0
AGN_2034,AGN,103.0,67.0
AGN_2130,AGN,77.0,118.0
AGN_2222,AGN,126.0,92.0
AGN_2491,AGN,8.0,17.0
AGN_2994,AGN,50.0,93.0
AGN_3133,AGN,17.0,71.0
AGN_3541,AGN,69.0,64.0
AGN_3644,AGN,7.0,84.0
AGN_3705,AGN,108.0,126.0
AGN_4474,AGN,82.0,14.0
AGN_5046,AGN,27.0,94.0
AGN_5068,AGN,52.0,92.0
AGN_5355,AGN,105.0,82.0
AGN_5497,AGN,72.0,94.0
AGN_5778,AGN,11.0,66.0
AGN_5802,AGN,107.0,27.0
AGN_6623,AGN,71.0,3.0
