source_id,source_type,cartesian_y,cartesian_x
AGN_695,AGN,50.0,15.0
AGN_713,AGN,27.0,14.0
AGN_715,AGN,47.0,50.0
AGN_926,AGN,32.0,8.0
AGN_1587,AGN,2.0,1.0
AGN_1977,AGN,54.0,1.0
AGN_2698,AGN,41.0,41.0
AGN_2819,AGN,34.0,40.0
AGN_2972,AGN,4.0,6.0
AGN_3411,AGN,20.0,37.0
AGN_3508,AGN,59.0,53.0
AGN_3905,AGN,6.0,22.0
AGN_3937,AGN,20.0,11.0
AGN_4069,AGN,28.0,54.0
AGN_4194,AGN,5.0,45.0
AGN_4311,AGN,18.0,54.0
AGN_4816,AGN,9.0,15.0
AGN_4849,AGN,19.0,62.0
AGN_5124,AGN,31.0,22.0
AGN_5604,AGN,57.0,31.0
AGN_5606,AGN,35.0,46.0
AGN_6009,AGN,58.0,27.0
AGN_6392,AGN,51.0,34.0
AGN_6599,AGN,52.0,9.0
