source_id,source_type,cartesian_y,cartesian_x
AGN_59,AGN,18.0,107.0
AGN_61,AGN,21.0,41.0
AGN_62,AGN,95.0,11.0
AGN_836,AGN,74.0,16.0
AGN_979,AGN,102.0,89.0
AGN_987,AGN,5.0,6.0
AGN_1340,AGN,84.0,10.0
AGN_1480,AGN,30.0,93.0
AGN_1649,AGN,118.0,81.0
AGN_2133,AGN,60.0,100.0
AGN_2151,AGN,52.0,11.0
AGN_2682,AGN,35.0,127.0
AGN_2771,AGN,78.0,19.0
AGN_3051,AGN,70.0,23.0
AGN_3061,AGN,22.0,36.0
AGN_3160,AGN,115.0,124.0
AGN_3353,AGN,108.0,16.0
AGN_3497,AGN,38.0,97.0
AGN_4094,AGN,36.0,69.0
PSR_15,PSR,120.0,13.0
PSR_49,PSR,113.0,76.0
