source_id,source_type,cartesian_y,cartesian_x
AGN_315,AGN,86.0,72.0
AGN_980,AGN,11.0,105.0
AGN_1282,AGN,98.0,88.0
AGN_1522,AGN,54.0,90.0
AGN_1752,AGN,17.0,21.0
AGN_2420,AGN,103.0,101.0
AGN_2573,AGN,103.0,58.0
AGN_2790,AGN,15.0,44.0
AGN_3148,AGN,115.0,117.0
AGN_3321,AGN,29.0,41.0
AGN_3406,AGN,87.0,35.0
AGN_3562,AGN,49.0,119.0
AGN_4075,AGN,86.0,84.0
AGN_4242,AGN,38.0,125.0
AGN_4542,AGN,79.0,77.0
AGN_4895,AGN,67.0,46.0
AGN_5305,AGN,42.0,111.0
AGN_5493,AGN,119.0,119.0
AGN_5628,AGN,18.0,87.0
AGN_6333,AGN,60.0,110.0
AGN_6468,AGN,103.0,74.0
AGN_6657,AGN,12.0,54.0
AGN_6713,AGN,20.0,58.0
