source_id,source_type,cartesian_y,cartesian_x
AGN_315,AGN,43.0,36.0
AGN_980,AGN,5.0,52.0
AGN_1282,AGN,49.0,44.0
AGN_1522,AGN,27.0,45.0
AGN_1752,AGN,8.0,10.0
AGN_2420,AGN,51.0,50.0
AGN_2573,AGN,51.0,29.0
AGN_2790,AGN,7.0,22.0
AGN_3148,AGN,57.0,58.0
AGN_3321,AGN,14.0,20.0
AGN_3406,AGN,43.0,17.0
AGN_3562,AGN,24.0,59.0
AGN_4075,AGN,43.0,42.0
AGN_4242,AGN,19.0,62.0
AGN_4542,AGN,39.0,38.0
AGN_4895,AGN,33.0,23.0
AGN_5305,AGN,21.0,55.0
AGN_5493,AGN,59.0,59.0
AGN_5628,AGN,9.0,43.0
AGN_6333,AGN,30.0,55.0
AGN_6468,AGN,51.0,37.0
AGN_6657,AGN,6.0,27.0
AGN_6713,AGN,10.0,29.0
AGN_7161,AGN,6.0,49.0
