source_id,source_type,cartesian_y,cartesian_x
AGN_57,AGN,99.0,119.0
AGN_512,AGN,124.0,118.0
AGN_1050,AGN,23.0,75.0
AGN_1432,AGN,8.0,67.0
AGN_1567,AGN,58.0,30.0
AGN_1622,AGN,45.0,57.0
AGN_1815,AGN,50.0,10.0
AGN_1817,AGN,59.0,40.0
AGN_2512,AGN,86.0,19.0
AGN_2578,AGN,60.0,103.0
AGN_2981,AGN,105.0,78.0
AGN_3065,AGN,58.0,17.0
AGN_3071,AGN,18.0,34.0
AGN_3486,AGN,107.0,6.0
AGN_3800,AGN,4.0,116.0
AGN_3839,AGN,39.0,47.0
AGN_4318,AGN,55.0,63.0
AGN_4381,AGN,12.0,28.0
AGN_4905,AGN,29.0,71.0
AGN_5272,AGN,10.0,78.0
AGN_5420,AGN,46.0,104.0
PSR_107,PSR,19.0,75.0
PSR_132,PSR,21.0,84.0
