source_id,source_type,cartesian_y,cartesian_x
AGN_177,AGN,34.0,21.0
AGN_1213,AGN,19.0,0.0
AGN_1532,AGN,18.0,29.0
AGN_1560,AGN,40.0,16.0
AGN_2081,AGN,24.0,62.0
AGN_2315,AGN,5.0,17.0
AGN_2322,AGN,45.0,8.0
AGN_3499,AGN,36.0,51.0
AGN_4220,AGN,50.0,19.0
AGN_4632,AGN,56.0,31.0
AGN_5152,AGN,9.0,12.0
AGN_5157,AGN,37.0,5.0
AGN_5235,AGN,4.0,50.0
AGN_5272,AGN,24.0,20.0
AGN_5770,AGN,19.0,48.0
AGN_5864,AGN,47.0,55.0
AGN_6314,AGN,21.0,2.0
AGN_6800,AGN,49.0,49.0
AGN_6959,AGN,62.0,10.0
PSR_5,PSR,34.0,12.0
PSR_59,PSR,4.0,58.0
PSR_89,PSR,35.0,1.0
