source_id,source_type,cartesian_y,cartesian_x
AGN_81,AGN,44.0,36.0
AGN_90,AGN,13.0,35.0
AGN_300,AGN,53.0,16.0
AGN_767,AGN,58.0,61.0
AGN_860,AGN,17.0,52.0
AGN_1616,AGN,23.0,58.0
AGN_2136,AGN,63.0,45.0
AGN_2734,AGN,9.0,51.0
AGN_3176,AGN,10.0,20.0
AGN_3211,AGN,38.0,60.0
AGN_3324,AGN,61.0,43.0
AGN_3501,AGN,37.0,36.0
AGN_3622,AGN,33.0,51.0
AGN_3662,AGN,37.0,7.0
AGN_3874,AGN,21.0,1.0
AGN_4166,AGN,56.0,0.0
AGN_4560,AGN,1.0,39.0
AGN_5099,AGN,27.0,39.0
AGN_5428,AGN,33.0,13.0
AGN_6113,AGN,24.0,52.0
AGN_6736,AGN,29.0,39.0
AGN_7546,AGN,42.0,59.0
AGN_7561,AGN,33.0,33.0
