source_id,source_type,cartesian_y,cartesian_x
AGN_166,AGN,86.0,47.0
AGN_273,AGN,29.0,16.0
AGN_780,AGN,112.0,88.0
AGN_786,AGN,41.0,42.0
AGN_1247,AGN,126.0,77.0
AGN_1826,AGN,32.0,87.0
AGN_2189,AGN,34.0,112.0
AGN_2996,AGN,35.0,9.0
AGN_3219,AGN,61.0,79.0
AGN_3415,AGN,19.0,24.0
AGN_4051,AGN,90.0,92.0
AGN_4111,AGN,15.0,87.0
AGN_4813,AGN,20.0,100.0
AGN_5077,AGN,70.0,102.0
AGN_5114,AGN,22.0,90.0
AGN_5196,AGN,61.0,71.0
AGN_5328,AGN,92.0,53.0
AGN_5368,AGN,5.0,105.0
AGN_5421,AGN,31.0,31.0
AGN_5753,AGN,108.0,124.0
