source_id,source_type,cartesian_y,cartesian_x
AGN_778,AGN,26.0,11.0
AGN_1094,AGN,60.0,34.0
AGN_1265,AGN,43.0,3.0
AGN_1503,AGN,53.0,19.0
AGN_2098,AGN,2.0,32.0
AGN_2293,AGN,22.0,12.0
AGN_2690,AGN,55.0,31.0
AGN_3005,AGN,3.0,36.0
AGN_3043,AGN,1.0,17.0
AGN_3500,AGN,22.0,51.0
AGN_4709,AGN,40.0,39.0
AGN_4942,AGN,17.0,31.0
AGN_5081,AGN,55.0,26.0
AGN_5245,AGN,45.0,20.0
AGN_5273,AGN,60.0,21.0
AGN_5303,AGN,21.0,62.0
AGN_5459,AGN,28.0,43.0
AGN_6026,AGN,16.0,60.0
AGN_6389,AGN,33.0,4.0
AGN_6598,AGN,58.0,57.0
