source_id,source_type,cartesian_y,cartesian_x
AGN_371,AGN,58.0,42.0
AGN_1499,AGN,40.0,2.0
AGN_1760,AGN,62.0,4.0
AGN_1940,AGN,21.0,50.0
AGN_2231,AGN,42.0,47.0
AGN_2267,AGN,35.0,15.0
AGN_2596,AGN,36.0,54.0
AGN_2843,AGN,6.0,63.0
AGN_2975,AGN,41.0,21.0
AGN_2994,AGN,48.0,25.0
AGN_3204,AGN,37.0,55.0
AGN_3721,AGN,47.0,33.0
AGN_3915,AGN,31.0,49.0
AGN_3916,AGN,48.0,58.0
AGN_4420,AGN,23.0,14.0
AGN_5164,AGN,5.0,30.0
AGN_5929,AGN,17.0,61.0
AGN_5973,AGN,19.0,39.0
AGN_6118,AGN,10.0,13.0
AGN_6850,AGN,22.0,18.0
AGN_7020,AGN,21.0,43.0
PSR_5,PSR,24.0,40.0
PSR_45,PSR,36.0,35.0
PSR_109,PSR,29.0,31.0
PSR_117,PSR,3.0,21.0
