source_id,source_type,cartesian_y,cartesian_x
AGN_816,AGN,30.0,90.0
AGN_1008,AGN,106.0,36.0
AGN_1170,AGN,44.0,7.0
AGN_1197,AGN,127.0,84.0
AGN_1423,AGN,50.0,85.0
AGN_1917,AGN,31.0,89.0
AGN_2079,AGN,32.0,59.0
AGN_2180,AGN,98.0,14.0
AGN_2203,AGN,76.0,35.0
AGN_2396,AGN,67.0,91.0
AGN_2406,AGN,83.0,108.0
AGN_2424,AGN,36.0,107.0
AGN_2582,AGN,89.0,36.0
AGN_2840,AGN,21.0,35.0
AGN_2899,AGN,116.0,101.0
AGN_3315,AGN,124.0,33.0
AGN_4808,AGN,78.0,1.0
AGN_5132,AGN,76.0,19.0
AGN_5435,AGN,83.0,25.0
AGN_5537,AGN,47.0,83.0
