source_id,source_type,cartesian_y,cartesian_x
AGN_45,AGN,22.0,85.0
AGN_359,AGN,51.0,99.0
AGN_458,AGN,13.0,119.0
AGN_978,AGN,116.0,92.0
AGN_1437,AGN,17.0,103.0
AGN_1646,AGN,92.0,94.0
AGN_1776,AGN,108.0,20.0
AGN_1838,AGN,84.0,94.0
AGN_2013,AGN,5.0,112.0
AGN_2309,AGN,39.0,116.0
AGN_3193,AGN,115.0,34.0
AGN_3199,AGN,87.0,32.0
AGN_3456,AGN,71.0,44.0
AGN_4031,AGN,94.0,90.0
AGN_4316,AGN,88.0,15.0
AGN_4661,AGN,38.0,11.0
AGN_4742,AGN,86.0,120.0
AGN_5380,AGN,125.0,114.0
AGN_5607,AGN,101.0,10.0
AGN_5963,AGN,66.0,13.0
AGN_6812,AGN,56.0,92.0
