source_id,source_type,cartesian_y,cartesian_x
AGN_68,AGN,42.0,29.0
AGN_724,AGN,56.0,4.0
AGN_773,AGN,61.0,5.0
AGN_1870,AGN,3.0,51.0
AGN_2243,AGN,5.0,8.0
AGN_3176,AGN,39.0,10.0
AGN_3267,AGN,27.0,3.0
AGN_3997,AGN,45.0,12.0
AGN_4079,AGN,34.0,10.0
AGN_4096,AGN,57.0,35.0
AGN_4284,AGN,54.0,33.0
AGN_4954,AGN,4.0,22.0
AGN_4981,AGN,41.0,57.0
AGN_5766,AGN,27.0,20.0
AGN_6176,AGN,52.0,10.0
AGN_6268,AGN,40.0,52.0
AGN_6969,AGN,56.0,15.0
AGN_6971,AGN,2.0,61.0
AGN_7363,AGN,55.0,11.0
AGN_7707,AGN,45.0,43.0
PSR_32,PSR,28.0,8.0
PSR_72,PSR,33.0,36.0
PSR_110,PSR,31.0,24.0
