source_id,source_type,cartesian_y,cartesian_x
AGN_1058,AGN,16.0,88.0
AGN_1084,AGN,17.0,54.0
AGN_1126,AGN,24.0,33.0
AGN_1301,AGN,90.0,66.0
AGN_1380,AGN,98.0,112.0
AGN_1466,AGN,56.0,116.0
AGN_2600,AGN,74.0,127.0
AGN_2936,AGN,46.0,92.0
AGN_2997,AGN,53.0,94.0
AGN_3788,AGN,99.0,20.0
AGN_3818,AGN,125.0,109.0
AGN_3960,AGN,93.0,93.0
AGN_4040,AGN,35.0,75.0
AGN_4080,AGN,9.0,17.0
AGN_4666,AGN,71.0,110.0
AGN_4842,AGN,97.0,53.0
AGN_5149,AGN,10.0,126.0
AGN_5828,AGN,40.0,31.0
AGN_5998,AGN,112.0,36.0
AGN_6397,AGN,83.0,7.0
AGN_6602,AGN,48.0,114.0
AGN_6815,AGN,10.0,88.0
AGN_6850,AGN,93.0,94.0
AGN_7191,AGN,123.0,42.0
AGN_7442,AGN,116.0,7.0
