source_id,source_type,cartesian_y,cartesian_x
AGN_298,AGN,36.0,40.0
AGN_547,AGN,42.0,33.0
AGN_847,AGN,8.0,37.0
AGN_858,AGN,57.0,11.0
AGN_1087,AGN,62.0,37.0
AGN_1456,AGN,31.0,34.0
AGN_1517,AGN,63.0,36.0
AGN_1785,AGN,43.0,63.0
AGN_1999,AGN,17.0,20.0
AGN_2031,AGN,46.0,53.0
AGN_2093,AGN,31.0,46.0
AGN_2200,AGN,22.0,48.0
AGN_3307,AGN,0.0,5.0
AGN_3561,AGN,2.0,49.0
AGN_3625,AGN,7.0,40.0
AGN_3685,AGN,59.0,21.0
AGN_4021,AGN,22.0,30.0
AGN_4024,AGN,57.0,48.0
AGN_4502,AGN,15.0,42.0
AGN_4705,AGN,52.0,50.0
AGN_4911,AGN,56.0,7.0
AGN_4975,AGN,24.0,26.0
AGN_5004,AGN,39.0,5.0
AGN_6132,AGN,44.0,13.0
AGN_6881,AGN,32.0,43.0
