source_id,source_type,cartesian_y,cartesian_x
AGN_638,AGN,19.0,32.0
AGN_1336,AGN,97.0,19.0
AGN_1615,AGN,76.0,33.0
AGN_1886,AGN,53.0,88.0
AGN_2034,AGN,59.0,1.0
AGN_2839,AGN,88.0,105.0
AGN_3100,AGN,3.0,13.0
AGN_3317,AGN,53.0,5.0
AGN_3360,AGN,65.0,39.0
AGN_3471,AGN,35.0,9.0
AGN_3580,AGN,35.0,123.0
AGN_3717,AGN,27.0,24.0
AGN_3757,AGN,99.0,112.0
AGN_3827,AGN,61.0,10.0
AGN_3974,AGN,48.0,47.0
AGN_4561,AGN,14.0,51.0
AGN_5957,AGN,103.0,104.0
AGN_6409,AGN,118.0,71.0
AGN_6551,AGN,41.0,80.0
AGN_7376,AGN,4.0,102.0
