source_id,source_type,cartesian_y,cartesian_x
AGN_221,AGN,57.0,4.0
AGN_634,AGN,61.0,20.0
AGN_826,AGN,16.0,53.0
AGN_937,AGN,54.0,7.0
AGN_1105,AGN,55.0,53.0
AGN_1739,AGN,12.0,28.0
AGN_1768,AGN,48.0,58.0
AGN_1804,AGN,29.0,12.0
AGN_1831,AGN,36.0,30.0
AGN_1946,AGN,61.0,27.0
AGN_2049,AGN,42.0,59.0
AGN_2396,AGN,5.0,33.0
AGN_2595,AGN,62.0,37.0
AGN_3268,AGN,6.0,1.0
AGN_3422,AGN,60.0,60.0
AGN_3848,AGN,25.0,16.0
AGN_3924,AGN,53.0,49.0
AGN_4215,AGN,58.0,32.0
AGN_5340,AGN,9.0,35.0
AGN_5342,AGN,60.0,22.0
AGN_5505,AGN,39.0,12.0
AGN_5684,AGN,13.0,53.0
AGN_5917,AGN,40.0,43.0
AGN_5984,AGN,23.0,19.0
AGN_6073,AGN,27.0,27.0
AGN_6253,AGN,42.0,16.0
AGN_6737,AGN,33.0,15.0
AGN_6796,AGN,46.0,23.0
AGN_7002,AGN,42.0,7.0
AGN_7215,AGN,48.0,2.0
