source_id,source_type,cartesian_y,cartesian_x
AGN_0,AGN,55.0,36.0
AGN_74,AGN,32.0,95.0
AGN_256,AGN,81.0,120.0
AGN_356,AGN,102.0,68.0
AGN_619,AGN,107.0,26.0
AGN_847,AGN,99.0,28.0
AGN_1299,AGN,89.0,82.0
AGN_2182,AGN,41.0,51.0
AGN_2363,AGN,73.0,32.0
AGN_2735,AGN,15.0,80.0
AGN_3706,AGN,12.0,38.0
AGN_4109,AGN,15.0,85.0
AGN_4400,AGN,103.0,89.0
AGN_4435,AGN,26.0,43.0
AGN_5183,AGN,24.0,10.0
AGN_5357,AGN,117.0,121.0
AGN_5649,AGN,29.0,109.0
AGN_5654,AGN,126.0,88.0
AGN_6006,AGN,56.0,70.0
AGN_6118,AGN,66.0,70.0
AGN_6287,AGN,93.0,73.0
AGN_6382,AGN,99.0,5.0
AGN_6456,AGN,31.0,25.0
AGN_6541,AGN,85.0,68.0
AGN_7020,AGN,38.0,7.0
AGN_7145,AGN,14.0,83.0
