source_id,source_type,cartesian_y,cartesian_x
AGN_239,AGN,46.0,4.0
AGN_263,AGN,19.0,55.0
AGN_700,AGN,3.0,35.0
AGN_705,AGN,34.0,25.0
AGN_794,AGN,15.0,17.0
AGN_1442,AGN,0.0,6.0
AGN_1510,AGN,59.0,37.0
AGN_2041,AGN,62.0,5.0
AGN_2063,AGN,27.0,63.0
AGN_2214,AGN,24.0,3.0
AGN_2364,AGN,53.0,24.0
AGN_2381,AGN,57.0,26.0
AGN_2508,AGN,43.0,43.0
AGN_2618,AGN,48.0,2.0
AGN_2666,AGN,54.0,42.0
AGN_3023,AGN,23.0,43.0
AGN_3218,AGN,58.0,15.0
AGN_3350,AGN,61.0,38.0
AGN_3788,AGN,57.0,30.0
AGN_3801,AGN,23.0,56.0
AGN_4877,AGN,10.0,56.0
AGN_5316,AGN,57.0,14.0
AGN_5627,AGN,34.0,3.0
AGN_5672,AGN,44.0,21.0
AGN_6062,AGN,56.0,21.0
AGN_6265,AGN,37.0,11.0
AGN_6292,AGN,9.0,13.0
PSR_82,PSR,30.0,43.0
PSR_124,PSR,30.0,5.0
